messages,sentiment,session_index
"['umum', 'akademik', 'status', 'mahasiswa', 'skripsi', 'kait', 'status', 'aktif', 'mahasiswa', 'filkom', 'semester', 'genap', 'fakultas', 'ilmu', 'komputer', 'ambil', 'bijak', 'bagai ikut', 'mahasiswa', 'filkom', 'daftar', 'seminar hasil', 'sidang', 'skripsi', 'tanggal', 'januari', 'status', 'akademik', 'set', 'blokir', 'semester', 'genap', 'daftar', 'ulang', 'bayar', 'spp', 'ukt', 'mahasiswa', 'selesai', 'sidang', 'skripsi', 'daftar', 'yudisium', 'lambat', 'tanggal', 'februari', 'status', 'rubah', 'lulus', 'semester', 'ganjil', 'mahasiswa', 'selesai', 'daftar', 'yudisium', 'tanggal', 'februari', 'mahasiswa', 'daftar', 'ulang', 'semester', 'genap', 'bayar', 'ukt', 'spp', 'dekan', 'filkom', 'wakil', 'dekan', 'bidang', 'akademik']",1.0,128
"['[DOSEN]', 'terima', 'kasih', 'informasi']",1.0,128
"['selamat', 'pagi', '[DOSEN]', 'mohon', 'maaf', 'ganggu', '[MHS]', 'mahasiswa', 'bimbing', 'skripsi', 'angkat', 'mohon', 'maaf', 'izin', 'informasi', 'revisi', 'tulis', 'skripsi', 'dasar', 'revisi', 'putra', 'ridok', 'lampir', 'skripsi', 'doc', 'saran', 'revisi', 'kait', 'skripsi', 'mohon', 'maaf', 'terima', 'kasih', 'mohon', 'maaf', 'ganggu']",1.0,129
"['nyata', 'sesuai', 'tanggal', 'uji', 'tulis', 'gelar', 'singkat', 'spasi', 'contoh', 'nama', 'sc', 'ph', 'ketua', 'jurus', 'titik', 'titik', 'huruf', 'lanjut', 'koma', 'baca']",1.0,129
"['revisi', 'kait', 'tulis', 'sesuai', 'saran', 'terima', 'kasih', '[DOSEN]', 'masuk']",1.0,129
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', '[MHS]', 'mahasiswa', 'bimbing', 'skripsi', 'hubung', 'serah', 'proposal', 'sesuai', 'revisi', 'saran', 'kemarin', 'lampir', 'proposal', 'doc', 'proposal', 'mohon', 'bimbing', 'terima kasih']",1.0,130
"['p0', 'pemb1', 'iya', 'manut']",1.0,130
"['konfirmasi', '[DOSEN]', 'kait', 'p0nya', 'terima', 'kasih']",1.0,130
"['selamat', 'sore', 'mohon', 'maaf', 'ganggu', 'mohon', 'maaf', 'izin', 'konfirmasi', 'ulang', 'kait', 'p0', 'presentasi', 'p0', 'serah', 'dosen', 'bimbing', 'sepenuh', 'iya', 'mohon', 'maaf', 'paham', 'mohon', 'maaf']",1.0,131
"['iya', 'tuju', 'saran']",1.0,131
"['coba', 'konfirmasi', '[DOSEN]', 'terima', 'kasih']",1.0,131
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', '[MHS]', 'mahasiswa', 'bimbing', 'skripsi', 'mohon', 'maaf', 'hubung', 'konsultasi', 'kait', 'proposal', 'izin', 'informasi', 'selasa', 'kemarin', 'p0', 'bimbing', 'dosen', 'dosen', 'bimbing', 'rumus', 'proposal', 'dosen', 'saran', 'rumus', 'proposal', 'ganti', 'teliti', 'non', 'implementatif', 'rumus', 'implementasi', 'metode', 'ganti', 'rumus', 'tuju', 'dosen', 'rumus', 'lampir', 'proposal', 'doc', 'mohon', 'bimbing', 'saran', 'revisi', 'kait', 'proposal', 'terima', 'kasih']",-1.0,132
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', '[MHS]', 'mahasiswa', 'bimbing', 'skripsi', 'mohon', 'maaf', 'hubung', 'konsultasi', 'proposal', 'kirim', 'revisi', 'saran', 'kait', 'proposal', 'mohon', 'maaf', 'izin', 'informasi', 'tanggal', 'oktober', 'unggah', 'proposal', 'verifikasi', 'dosen', 'progres', 'kirim', 'kerja', 'skripsi', '4nya', 'terima', 'kasih', 'mohon', 'maaf']",1.0,133
"['cek', 'bhs', 'inggris', 'cetak', 'italic', 'daftar', 'bhs', 'inggris', 'rujuk', 'tabel', 'gambar', 'sesuai', 'judul', 'tabel', 'gambar', 'huruf', 'contoh', 'gambar', 'tabel']",1.0,133
"['[DOSEN]', 'mohon', 'maaf', 'izin', 'kait', 'bentuk', 'diagram', 'alir', 'harus', 'tool', 'shape', 'microsoft', 'word', 'tool', 'luar', 'microsoft', 'word', 'website', 'draw', 'io']",1.0,133
"['mudah', 'edit', 'suka', 'vidio', 'draw', 'io']",1.0,133
"['[DOSEN]', 'kek', 'lapor', 'baik', 'sesuai', 'saran', 'revisi', 'terima', 'kasih', 'mohon', 'maaf', 'ganggu', 'mohon', 'maaf']",1.0,133
"['selamat', 'pagi', '[DOSEN]', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'bimbing', 'skripsi', 'mohon', 'maaf', 'hubung', 'progres', 'konsultasi', 'kait', 'lapor', 'skripsi', 'minggu', 'saran', 'revisi', 'kait', 'tulis', 'proposal', 'skripsi', 'baik', 'sesuai', 'saran', 'selesai', 'revisi', 'progres', 'skripsi', 'selesai', 'lampir', 'lapor', 'skripsi', 'doc']",1.0,134
"['oke', 'cek', 'iya']",1.0,134
"['mohon', 'bimbing', 'kait', 'dokumen', 'lapor', 'skripsi', 'mohon', 'maaf', 'izin', 'kait', 'p1', 'filkomapps', 'lewat', 'p1', 'mana', 'verifikasi', 'dosen', 'dosen', 'bimbing', 'berita', 'acara', 'risi', 'nilai', 'maju', 'p1', 'p1', 'hal', 'presentasi', 'iya', 'mohon', 'maaf', 'terima', 'kasih']",1.0,134
"['tulis', 'halaman', 'kesah', 'revisi', 'abstrak', 'abstrak', 'skripsi', 'muat', 'latar', 'metode', 'hasil', 'mengggambarkan', 'skripsi', 'tahap', 'ancang', 'metode', 'paragraf']",1.0,134
"['alhamdulillah', 'coba', 'susun', 'lembar', 'kesah', 'abstrak', 'mohon', 'maaf', 'izin', 'kait', 'paragraf', 'tahap', 'ancang', 'metode', 'coba', 'abstrak', 'risi', 'latar', 'metode', 'paragraf', 'cicil', 'iya', 'mohon', 'maaf']",1.0,134
"['abstrak', 'hasil', 'metode']",1.0,134
"['coba', 'latar', 'metode', 'masuk', 'abstrak', 'mohon', 'maaf', 'izin', 'kait', 'p1', 'p1nya', 'presentasi', 'pilih', 'p1']",-1.0,134
"['selamat', 'sore', '[DOSEN]', 'mohon', 'maaf', 'ganggu', '[MHS]', 'mahasiswa', 'bimbing', 'skripsi', 'mohon', 'maaf', 'hubung', 'progres', 'kait', 'skripsi', 'skripsi', 'coba', 'abstrak', 'bahasa', 'indonesia', 'tahap', 'uji', 'cari', 'nilai', 'guna', 'klasifikasi', 'knn', 'mana', 'coba', 'uji', 'nilai', 'cari', 'akurasi', 'baik', 'coba', 'hilang', 'emoji', 'dataset', 'akurasi', 'baik', 'lampir', 'skripsi', 'doc', 'mohon', 'bimbing', 'saran', 'revisi', 'lapor', 'skripsi', 'terima', 'kasih']",1.0,135
['oke'],-1.0,135
"['selamat', 'siang', '[DOSEN]', 'mohon', 'maaf', 'ganggu', '[MHS]', 'mahasiswa', 'bimbing', 'skripsi', 'mohon', 'maaf', 'hubung', 'kait', 'saran', 'revisi', 'kait', 'dokumen', 'skripsi', 'kirim', 'minggu', 'saran', 'revisi', 'kait', 'tulis', 'skripsi', 'mohon', 'maaf', 'rencana', 'daftar', 'seminar hasil', 'semester', 'logbooknya', 'hitung', 'bimbing', 'iya', 'batas', 'daftar', 'seminar hasil', 'besok', 'tanggal', 'desember', 'izin', 'progres', 'skripsi', 'jurnal', 'kirim', 'skripsi', 'jurnal', 'doc', 'doc', 'mohon', 'bimbing', 'saran', 'revisi', 'kait', 'tulis', 'skripsi', 'terima', 'kasih', 'mohon', 'maaf', 'ganggu']",1.0,136
"['tata', 'tulis', 'bagus', 'tanggal', 'lembar', 'kesah', 'kosong', 'orisinalitas', 'tanggal']",1.0,136
"['alhamdulillah', 'coba', 'baik', 'halaman', 'logbook', 'filkomapps', 'isi', 'daftar', 'seminar hasil', 'skripsi', 'terima', 'kasih', '[DOSEN]', 'mohon', 'maaf', 'ganggu', 'mohon', 'maaf', 'izin', 'informasi', '[DOSEN]', 'saran', 'rubah', 'judul', 'skripsi', 'bentuk', 'daftar', 'stopword', 'zipf', 'law', 'bobot', 'emoji', 'analisis', 'sentimen', 'twitter', 'saran', 'revisi', 'kait', 'judul', 'skripsi', 'judul', 'skripsi', 'beda', 'hilang', 'new', 'normal', 'tweet', 'dosen', 'saran', 'judul', 'ganti']",1.0,136
['tidak apa'],1.0,136
"['lampir', 'form', 'ganti', 'judul', 'skripsi', 'tuju', 'dosen', 'bimbing', '[DOSEN]', 'doc']",1.0,136
"['selamat', 'siang', '[DOSEN]', 'mohon', 'maaf', 'ganggu', '[MHS]', 'mahasiswa', 'bimbing', 'skripsi', 'mohon', 'maaf', 'izin', 'informasi', 'alhamdulillah', 'laksana', 'seminar', 'hasil', 'skripsi', 'tanggal', 'desember', 'dosen', 'fasilitator', '[DOSEN]', 'kom', 'tunggu', 'jadwal', 'sidang', 'kirim', 'berkas', 'lengkap', 'transkrip', 'nilai', 'final', 'mohon', 'maaf', 'izin', 'kait', 'form', 'ganti', 'judul', 'skripsi', 'kirim', 'tangan', 'jaga', 'jaga', 'akademik', 'mohon', 'maaf', 'mohon', 'abar', 'kait', 'seminar', 'hasil', 'terima', 'kasih']",1.0,137
['oke'],1.0,137
"['mohon', 'maaf', 'izin', 'konfirmasi', 'form', 'ganti', 'judul', 'kirim']",-1.0,137
"['[MHS]', 'judul', 'ubah']",1.0,138
"['location', 'based', 'service', 'dukung', 'komang', 'apa', 'dukung', 'masuk']",1.0,138
"['oke', '[MHS]', 'masuk', 'p2', 'logbookmu']",1.0,138
"['komang', 'iya', 'hubung', 'komang']",1.0,138
"['iya', 'komang']",1.0,138
"['diacc', 'logbook', 'komang']",1.0,138
"['iya', 'tidak apa', 'besok', 'batas', 'p2nya']",1.0,138
"['ooo', 'oke', 'hubung', 'komang', 'iya']",1.0,138
['iya'],1.0,138
"['[MHS]', 'tmnmu', 'minat', 'ngoding']",1.0,139
"['sbtr', 'sore', 'teman', 'kabar', 'assalamuaikum', '[DOSEN]', 'selamat', 'sore', 'maaf', 'teman', 'ragu', 'tolak', 'mohon', 'maaf']",1.0,139
"['wass', 'iya', 'tidak apa']",1.0,139
"['selamat', 'sore', '[DOSEN]', 'hubung', 'persrtujuan', 'skripsi', 'besok', 'kampus', 'jam', 'iya', 'maaf', 'tipo']",-1.0,140
['jam'],1.0,141
"['terima', 'kasih']",1.0,141
"['selamat', 'pagi', '[DOSEN]', 'undang', 'sidang', 'kamis', 'pagi', 'temu', 'jam', 'iya', 'terima', 'kasih', 'mohon', 'maaf', 'ganggu']",1.0,142
"['wass', 'jam']",1.0,142
"['terima', 'kasih', 'selamat', 'siang', '[DOSEN]', 'mohon', 'maaf', 'akademik', 'selesai', 'proses', 'undang', 'jam', 'siang']",1.0,142
"['iya', 'tolong', 'taruh', 'meja']",1.0,142
"['terima', 'kasih']",1.0,142
"['selamat', 'pagi', '[DOSEN]', 'mohon', 'maaf', 'uji', 'ruang', 'f4']",1.0,143
"['oke', 'jlm']",1.0,143
"['selamat', 'pagi', '[DOSEN]', 'sore', 'jam', 'ruang', 'tunggu', 'tanda tangan', 'tri', 'solat', 'jumat', 'ambil', 'lembar', 'kesah', 'kumpul', 'artefak', 'tanda tangan', 'form', 'revisi', 'microsoft', 'ruang', 'terima', 'kasih']",1.0,144
"['iya', 'tidak apa']",1.0,144
"['terima', 'kasih']",1.0,144
"['[MHS]', 'kabar', 'makas', 'iya', 'oleh2nya', 'disampein', 'faishal']",-1.0,145
"['[DOSEN]', 'alhamdulillah', 'iya', 'terima', 'kasih', 'faisal', 'hehehe', 'moga', 'manfaat']",1.0,146
"['iyaa', 'sukses', 'iya', '[MHS]']",1.0,146
"['iya', 'terima', 'kasih', 'nitip', 'heru', 'hezki', 'marahin', 'hezki', 'males2']",1.0,146
"['wkwkwkwk', 'iya', 'beres']",1.0,146
"['[DOSEN]', 'kemarin', 'terima', 'flashdrivenya', 'terima', 'kasih', 'iya', 'moga', 'manfaat']",1.0,147
"['iya', '[MHS]', 'iya', 'mudah2an', 'dipake', 'faishal', 'iya', 'habis', 'wisuda']",-1.0,147
"['selamat', 'pagi', '[DOSEN]', 'maaf', 'ganggu', '[MHS]', 'teknik', 'informatika', 'mahasiswa', 'bimbing', 'skripsi', 'bimbing', 'jadwal', 'p0', 'p0', 'dosen', 'bimbing', 'pisah', 'dosen', 'p0', 'iya', 'terima', 'kasih', 'maaf', 'ganggu']",1.0,148
"['p0', 'p1', 'p2', 'prefer', 'mandiri', 'prive', 'dosen bimbing', 'p0', 'kirim', 'email', 'dokumen', 'power point', 'p0', 'link', 'publik', 'video', 'presentasi', 'p0', 'isi', 'logbook', 'tanggal', 'konsultasi', 'siap', 'p0', 'terima kasih']",1.0,148
"['iya', '[DOSEN]', 'logbook', 'konsultasi', 'p0', 'kirim', 'email', 'terima', 'kasih']",1.0,148
"['selamat', 'pagi', '[DOSEN]', 'mohon', 'maaf', 'menggangu', '[MHS]', 'mahasiswa', 'bimbing', 'bimbing', 'kirim', 'dokumen', 'presentasi', 'p0', 'email', 'terima', 'kasih']",1.0,149
"['[MHS]', 'catat', 'tunggu', 'ulas']",1.0,149
"['[DOSEN]', 'terima', 'kasih']",1.0,149
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'bimbing', 'bimbing', 'sedia', 'presentasi', 'p1', 'prosedur', 'presentasi', 'p1', 'presentasi', 'p0', 'prosedur', 'terima', 'kasih']",1.0,150
"['[MHS]', 'tunggu', 'ulas', 'tolong', 'lanjut', 'siap', 'p1', 'draft', 'dokumen', 'dokumen', 'excel', 'manual', 'dokumen', 'excel', 'pindah', 'dokumen', 'skripsi', 'cicil', 'koding', 'hasil', 'running', 'hasil', 'hitung', 'manual', 'power point', 'p1', 'isi', 'tolong', 'lampir', 'screenshot', 'hasil', 'running', 'kode', 'program', 'hasil', 'hitung', 'manual', 'screenshot', 'kiri', 'hasil', 'koding', 'kanan', 'hasil', 'manual', 'dokumen', 'tanda', 'shape', 'nilai', 'power point', 'p1', 'isi', 'video', 'presentasi', 'power point', 'p1', 'isi', 'log', 'book', 'minimal', 'dosen bimbing', 'ambil', 'tanggal', 'konsultasi', 'email', 'urai', 'log', 'book']",1.0,150
"['[DOSEN]', 'terima kasih', 'p1', 'kait', 'screenshot', 'hasil', 'koding', 'boleh', 'lengkap', 'tahap', 'kode', 'program', 'tahap', 'proses', 'klasifikasi', 'naive', 'bayes']",1.0,150
['ijinkan'],1.0,150
"['selamat', 'siang', 'mohon', 'maaf', 'menggangu', 'mahasiswa', 'bimbing', 'bimbing', 'kirim', 'dokumen', 'presentasi', 'p1', 'serta', 'dokumen', 'manual', 'dokumen', 'power point', 'presentasi', 'dokumen', 'screenshoot', 'koding', 'dokumen', 'dokumen', 'skripsi', 'email', 'terima', 'kasih']",1.0,151
"['tunggu', 'ulas']",1.0,151
"['maaf', 'logbook', 'filkomapps', 'tanggal', 'desember', 'siap', 'konsultasi', 'p1', 'sesuai', 'tanggal', 'hubung', 'syarat', 'p1', 'boleh']",-1.0,151
"['[MHS]', 'ijinkan']",-1.0,152
"['selamat', 'siang', '[DOSEN]', 'mohon', 'maaf', 'menggangu', '[MHS]', 'mahasiswa', 'bimbing', 'bimbing', 'progres', 'kerja', 'skripsi', 'proses', 'kait', 'laksana', 'p2', 'semester', 'lanjut', 'p2', 'semester', 'iya', 'terima', 'kasih']",-1.0,153
"['[MHS]', 'tolong', 'kirim', 'progres', 'minimal', 'skenario', 'uji', 'analisis', 'hasil', 'uji', 'selesai', 'selesai', 'lanjut', 'semester', 'depan']",-1.0,154
"['selamat', 'pagi', '[DOSEN]', 'mohon', 'maaf', 'menggangu', 'kirim', 'progres', 'dokumen', 'skripsi', 'p2', 'email', 'maaf', 'kirim', 'minggu', 'kemarin', 'potong', 'libur', 'terima', 'kasih']",1.0,155
"['mohon', 'tunggu', 'ulas']",1.0,155
"['terima', 'kasih']",1.0,155
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kenal', 'nama', '[MHS]', 'teknik informatika', 'minat', 'kc', 'kait', 'skripsi', 'semester', 'konsultasi', 'topik', 'skripsi', 'sedia', 'dosen', 'bimbing', 'temu', 'diskusi', 'terima kasih', 'wassalamualaikum']",1.0,156
"['[MHS]', 'jam', 'siang']",1.0,156
['terimakasihh'],1.0,156
"['[MHS]', 'besok', 'rechedule', 'jam']",1.0,157
"['terima kasih', 'informasinyaa']",1.0,157
"['selamat', 'sore', 'maaf', 'ganggu', 'kait', 'lambat', 'aju', 'proposal', 'skripsi', 'aju', 'surat', 'mohon', 'serta', 'kronologis', 'lambat', 'besok', 'terima', 'kasih']",1.0,158
"['besok', 'jam', 'siang']",1.0,158
"['terima', 'kasihh']",1.0,158
"['dear', 'my', 'student', 'bimbing', 'rechedule', 'kamis', 'besok', 'jam', 'mohon', 'maaf', 'perlu']",1.0,159
"['terima', 'kasihh']",1.0,159
"['selamat', 'pagi', 'maaf', 'ganggu', 'lampir', 'chat', 'mohon', 'buka', 'aju', 'proposal', '[DOSEN]', 'selamat', 'pagi', 'maaf', 'ganggu', 'kait', 'deadline', 'aju', 'proposal', 'skripsi', 'tanggal', 'februari', 'kemarin', 'mahasiswi', 'bimbing', 'alami', 'kendala', 'kumpul', 'proposal', 'nama', 'nama', '[MHS]', 'nim', 'lampir', 'kronologis', 'lambat', 'tanggal', 'februari', 'mahasiswi', 'proposal', 'skripsi', 'selesai', 'milik', 'deadline', 'mahasiswa', 'teledor', 'pegumpulannya', 'sadar', 'menit', 'deadline', 'tentu', 'mahasiswi', 'kumpul', 'lewat', 'menit', 'website', 'filkomapps', 'beri', 'izin', 'aju', 'proposal', 'kait', 'kronologis', 'mahasiswi', 'mohon', 'ringan', 'ketua', 'jurus', 'teknik', 'informatika', 'buka', 'aju', 'proposal', 'mahasiswi', 'terima', 'kasih', 'mohon', 'maaf', 'ketidaknyamanan', 'wassalamualaikum', 'mohon', 'cek', 'pakk', 'hehe', 'terima', 'kasih', 'pakk', 'maaf', 'repot']",1.0,160
"['catat', 'kirim', '[DOSEN]', 'mudah', 'mudah', 'tuju', 'aamiin', 'doc', 'buka', 'mbak', '[DOSEN]', 'tolong', 'diupload']",1.0,160
"['terima', 'kasih', 'pakk', 'selamat', 'siang', 'informasi', 'proposal', 'skripsi', 'diupload', 'filkomapps', 'terima', 'kasih', 'bantu']",-1.0,160
"['selamat', 'pagi', 'maaf', 'ganggu', 'kait', 'laksana', 'p0', 'skripsi', 'terima', 'kasih']",1.0,161
"['dear', 'my', 'student', 'mohon', 'kirim', 'grup', 'p0', 'tanggal', 'maret', 'laksana', 'p0', 'longgar', 'dosen bimbing', 'mandiri', 'dosen bimbing', 'lebih', 'tanggal', 'nama', 'objek', 'masalah', 'metodologi', 'plan', 'tanggal', 'p1', 'plan', 'tanggal', 'p2', 'nama', '[MHS]', 'objek', 'optimasi', 'susun', 'barang', 'bidang', 'dimensi', 'algoritme', 'genetika', 'masalah', 'susun', 'barang', 'manual', 'susun', 'banyak', 'pesan', 'barang', 'sdm', 'batas', 'metodologi', 'studi', 'pustaka', 'kumpul', 'analisis', 'butuh', 'analisis', 'ancang', 'implementasi', 'sistem', 'uji', 'sistem', 'uji', 'akurasi', 'simpul', 'saran', 'standar', 'plan', 'tanggal', 'p1', 'april', 'plan', 'tanggal', 'p2', 'april', 'monggo', 'lanjut', 'terima kasih']",1.0,161
"['pakk', 'terima', 'kasih']",1.0,161
"['selamat', 'siang', 'maaf', 'ganggu', 'izin', 'halang', 'hadir', 'kelas', 'siang', 'sakit', 'terima', 'kasih']",1.0,162
"['[MHS]', 'moga', 'cepat', 'sembuh', 'aamiin', 'yra']",1.0,162
"['aamiin', 'pakk', 'terima', 'kasih', 'banyakk']",1.0,162
"['selamat', 'siang', '[DOSEN]', 'mohon', 'maaf', 'ganggu', 'kait', 'skripsi', 'mohon', 'maaf', 'bimbing', 'bingung', 'usaha', 'cari', 'paham', 'langkah', 'langkah', 'algoritma', 'kernel', 'extreme', 'learning', 'machine', 'terap', 'skripsi', 'poin', 'kirim', 'email', 'jumat', 'kemarin', 'kenan', 'masuk', 'terima', 'kasih', 'wassalamualaikum']",1.0,163
"['[MHS]', 'ulas']",1.0,163
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'poin', 'email', 'kait', 'skripsi', 'masuk', 'terima', 'kasih', 'wassalamualaikum']",1.0,164
"['mohon', 'tunggu', '[MHS]']",1.0,164
"['dosen m', 'terima kasih']",1.0,164
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'skripsi', 'media', 'kirim', 'dokumen', 'poin', 'email', 'terima', 'kasih', 'wassalamualaikum']",1.0,165
"['email', '[MHS]']",1.0,165
"['pakk', 'permisi', 'dokumen', 'skripsi', 'kirim', 'email', 'terima', 'kasih', 'pakk']",1.0,165
"['[MHS]', 'ulas']",1.0,166
"['pakk', 'terima', 'kasih']",1.0,166
"['selamat', 'pagi', '[DOSEN]', 'mohon', 'maaf', 'ganggu', 'konsultasi', 'p1', 'skripsi', 'progres', 'dokumen', 'kirim', 'email', 'masuk', 'terima kasih', 'wassalamualaikum']",1.0,167
['ulas'],1.0,167
"['terima', 'kasihh']",1.0,167
"['selamat', 'pagi', 'maaf', 'ganggu', 'kait', 'papar', 'power point', 'topik', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']",1.0,168
"['rechedule', 'kamis', 'jam', 'pagi']",1.0,168
"['mohon', 'maaf', 'besok', 'pulang', 'medan']",1.0,168
"['email', 'kirim']",1.0,168
"['terima', 'kasihh']",1.0,168
"['[MHS]', 'langkah', 'kelm', 'dokumen', 'skripsi', 'doc', 'paper', 'generate', 'bobot', 'kelm', 'saran', 'susun', 'doc', 'doc', 'doc', 'p1', 'tolong', 'power point', 'p1', 'video', 'presentasi', 'p1', 'durasi', 'minimal', 'menit', 'menit', 'unggah', 'google', 'drive', 'link', 'public', 'email', 'dosen bimbing', 'subject', 'video', 'presentasi', 'p1', 'daring', 'dosen bimbing', 'audio', 'record', 'wajah', 'wajib', 'tools', 'camtasia', 'screen', 'matic', 'terima kasih', 'analisis', 'kelm', 'sederhana', 'mudah', 'elm']",1.0,169
"['terima', 'kasih', 'sarannyaa']",1.0,169
"['selamat', 'siang', '[DOSEN]', 'mohon', 'maaf', 'ganggu', 'laksana', 'p1', 'skripsi', 'dokumen', 'kirim', 'email', 'video', 'presentasi', 'unggah', 'gdrive', 'link', 'drive', 'google', 'com', 'drive', 'folders', '1iihh98bnrvlna47', 'udwlupwr', 'lusjj7o', 'usp', 'sharing', 'terima kasih', 'wassalamualaikum']",1.0,170
"['[MHS]', 'catat', 'proses', 'p1']",1.0,170
"['pakk', 'terima', 'kasihh']",1.0,170
"['[MHS]', 'dasar', 'doc', 'doc', 'doc', 'baik', 'hitung', 'kernel', 'doc', 'doc', 'baik', 'hubung', 'dengan', 'revisi', 'bagus', 'tambah', 'doc']",1.0,171
"['terima', 'kasih', 'pakk', 'baik']",1.0,171
"['mal', 'aidin', 'faizin', 'mohon', 'maaf', 'lahir', 'bathin', 'selamat', 'raya', 'idul', 'fitri']",1.0,172
"['selamat', 'raya', 'idul', 'fitri', 'syawal', 'hijriah', 'mohon', 'maaf', 'lahir', 'batin', 'salah', 'khilaf', 'taqabbalallahu', 'minna', 'minkum', 'shiyaamanaa', 'washiyaamakum', 'taqabbal', 'kariim', 'moga', 'amal', 'ibadah', 'shaum', 'terima', '[DOSEN]', 'klg', 'barokallah', 'aamiin', 'robbal', 'alamiin']",1.0,172
"['aamiinn', 'terima', 'kasih', 'pakk']",1.0,172
"['selamat', 'pagi', '[DOSEN]', 'mohon', 'maaf', 'ganggu', 'progres', 'skripsi', 'revisi', 'revisi', 'dokumen', 'kirim', 'email', 'terima kasih', 'wassalamualaikum']",1.0,173
"['alaiakumsalam', '[MHS]', 'ulas']",1.0,173
"['pakk', 'terima', 'kasihh']",1.0,173
"['selamat', 'pagi', '[DOSEN]', 'mohon', 'maaf', 'ganggu', 'progres', 'skripsi', 'revisi', 'revisi', 'dokumen', 'kirim', 'email', 'terima kasih', 'wassalamualaikum']",1.0,174
"['alaiakumsalam', '[MHS]', 'ulas']",1.0,174
"['terima', 'kasihh']",1.0,174
"['selamat', 'siang', 'pakk', 'mohon', 'maaf', 'ganggu', 'progres', 'skripsi', 'revisi', 'revisi', 'dokumen', 'kirim', 'email', 'terima kasih', 'wassalamualaikum']",1.0,175
"['alaiakumsalam', '[MHS]', 'ulas']",1.0,175
"['terima', 'kasihh']",1.0,175
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'uji', 'skripsi', 'butuh', 'fold', 'terima', 'kasih', 'sebelumnyaa']",1.0,176
"['[MHS]', 'saran', 'uji', 'banding', 'latih', 'testing', 'ganti', 'dengna', 'fold', 'time', 'series', 'beda', 'fold', 'tolong', 'paper', 'referensi', 'sumber', 'paper', 'bahas', 'time', 'series', 'nested', 'cross', 'validation', 'baca', 'link', 'towardsdatascience', 'com', 'time', 'series', 'nested', 'cross', 'validation', '76adba623eb9', 'sederhana', 'nested', 'cv', 'methods', 'for', 'time', 'series', 'predict', 'second', 'half', 'day', 'forward', 'chaining', 'citations', 'towardsdatascience', 'com', 'time', 'series', 'nested', 'cross', 'validation', '76adba623eb9', 'bagi', 'bergmeir', 'tez', 'the', 'use', 'of', 'cross', 'validation', 'for', 'time', 'series', 'predictor', 'evaluation', 'inf', 'sci', 'may', 'issn', 'doi', 'url', 'dx', 'doi', 'org', 'tashman', 'out', 'of', 'sample', 'tests', 'of', 'forecasting', 'accuracy', 'analysis', 'ulas', 'international', 'journal', 'of', 'forecasting', 'url', 'ideas', 'repec', 'org', 'eee', 'intfor', 'v16y2000i4p437', 'html', 'varma', 'simon', 'error', 'estimation', 'when', 'using', 'cross', 'validation', 'for', 'model', 'selection', 'bmc', 'bioinformatics', 'februari', 'issn', 'doi']",1.0,176
"['pakk', 'terima', 'kasih', 'masukannyaa']",1.0,176
"['mohon', 'maaf', 'ganggu', 'kait', 'laksana', 'p2', 'skripsi', 'nilai', 'p2', 'laksana', 'minggu', 'pakk', 'skripsi', 'lanjut', 'semester', 'terima kasih', 'pakk', 'wassalamualaikum']",1.0,177
"['[MHS]', 'coba', 'nilai', 'p2', 'timbang', 'dokumen', 'progres', 'video', 'presentasi', 'p2', 'susul', 'doc', 'nilai', 'p2', 'tinggal', 'tunggu', 'nilai', 'p2', 'dosen bimbing', 'panjang', 'daftar', 'seminar hasil', 'sidang', 'filkom', 'besok', 'saran', '[MHS]', 'coba', 'usaha', 'daftar', 'alhamdulillah', 'nilai', 'p2', 'dosen bimbing', 'doc']",1.0,177
"['terima', 'kasih', 'video', 'presentasi', 'p2', 'susul', 'lampir', 'dokumen', 'skripsi', 'revisi', 'masuk', 'kaji', 'pustaka', 'paper', 'elm', 'paper', 'nested', 'cross', 'validation', 'jelas', 'nested', 'cross', 'validation', 'tambah', 'lampir', 'grafik', 'hasil', 'prediksi', 'hasil', 'uji', 'baik', 'banding', 'grafik', 'aktual', 'diagram alir', 'nested', 'cross', 'validation', 'jelas', 'diagram alir', 'coding', 'nested', 'cross', 'validation', 'tambah', 'uji', 'nestes', 'cross', 'validation', 'doc', 'terima', 'kasih', '[DOSEN]']",1.0,177
