Unnamed: 0,timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi,session_index,file_index,preprocessed
171,5/1/21,mahasiswa,"Belum ada perubahan pak dari tealhir saya menghubungi bapak. Saya kemarin sudah menanyakan staff akademik terkait hal yang dibahas sebelumnya, namun responsnya hanya segera dilengkapkan dan mengirimkan transkripnya saja.  Lalu, kemarin saya sudah mencoba menghubungi dosen pengampu mata kuliah untuk mempercepat proses penilaian saya dikarenakan batas sidang ini juga belum ada respon pak. Ada satu mata kuliah saya juga yang baru saja memberikan tugas pengganti projek yang dikumpulkan tanggal 8 pukul 05:00 WIB. ",1,1,33,3,"['ubah', 'hubung', 'kemarin', 'staf', 'akademik', 'kait', 'bahas', 'respons', 'lengkap', 'kirim', 'transkrip', 'kemarin', 'coba', 'hubung', 'dosen', 'ampu', 'mata', 'kuliah', 'cepat', 'proses', 'nilai', 'batas', 'sidang', 'respon', 'mata', 'kuliah', 'tugas', 'ganti', 'projek', 'kumpul', 'tanggal', '8', '05', '00', 'wib']"
172,5/1/21,dosen,"Baik [MHS], Belum ada perubahan pak dari tealhir saya menghubungi bapak. Saya kemarin sudah menanyakan staff akademik terkait hal yang dibahas sebelumnya, namun responsnya hanya segera dilengkapkan dan mengirimkan transkripnya saja. --> noted  Lalu, kemarin saya sudah mencoba menghubungi dosen pengampu mata kuliah untuk mempercepat proses penilaian saya dikarenakan batas sidang ini juga belum ada respon pak. Ada satu mata kuliah saya juga yang baru saja memberikan tugas pengganti projek yang dikumpulkan tanggal 8 pukul 05:00 WIB. --> baik, sebaiknya ditunggu dulu sampai tgl 8, baik coba di ikuti dulu petunjuk tugas pengganti tersebut.   Mudah-mudahan tgl 9 pagi semua nilai sudah keluar. ",1,1,33,3,"['mahasiswa', 'ubah', 'hubung', 'kemarin', 'staf', 'akademik', 'kait', 'bahas', 'respons', 'lengkap', 'kirim', 'transkrip', '--', 'dicatat', 'kemarin', 'coba', 'hubung', 'dosen', 'ampu', 'mata', 'kuliah', 'cepat', 'proses', 'nilai', 'batas', 'sidang', 'respon', 'mata', 'kuliah', 'tugas', 'ganti', 'projek', 'kumpul', 'tanggal', '8', '05', '00', 'wib', '--', 'tunggu', 'tanggal', '8', 'coba', 'tugas', 'ganti', 'mudah', 'tanggal', '9', 'pagi', 'nilai']"
173,5/1/21,mahasiswa,Baik pak tanggal 9 pagi akan saya beri kabar lagi perkembangan situasinya. Terima kasih banyak atas perhatian Bapak.,1,1,33,3,"['tanggal', '9', 'pagi', 'kabar', 'kembang', 'situasi', 'terima', 'kasih', 'perhati']"
174,5/1/21,dosen,"Sama"" [MHS]. ",1,1,33,3,['mahasiswa']
175,11/1/21,mahasiswa,"Selamat sore pak. Mohon maaf mengganggu. Saya [MHS] salah satu mahasiswa bimbingan skripsi Bapak.  Saya ingin memberi kabar bahwa nilai saya sudah diinputkan semua kemarin hari Minggu dan tadi pagi saya sudah mengajukan transkrip nilai saya ke kaprodi dan sudah ditandatangan sore ini. Sekarang saya sudah mengirimkan transkrip tersebut ke akademik prodi untuk penjadwalan ujian skripsi. Namun saya masih belum tahu kepastian apakah memang sempat terjadwalkan ujian semester ini.  Sekian yang ingin saya sampaikan. Jika ada salah kata, saya mohon maaf.  Salam. [MHS] ",1,1,34,3,"['selamat', 'sore', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'salah', 'mahasiswa', 'bimbing', 'skripsi', 'kabar', 'nilai', 'diinputkan', 'kemarin', 'minggu', 'pagi', 'aju', 'transkrip', 'nilai', 'kaprodi', 'ditandatangan', 'sore', 'kirim', 'transkrip', 'akademik', 'prodi', 'jadwal', 'uji', 'skripsi', 'jadwal', 'uji', 'semester', 'sekian', 'salah', 'mohon', 'maaf', 'salam', 'mahasiswa']"
176,11/1/21,dosen,"Baik [MHS], mudah-mudahan akademik segera bisa menjadwalkan antara tgl 12/13 Januari 2021, sesuai dengan yang tertera di FIlkom App. Aamiin. ",1,1,34,3,"['mahasiswa', 'mudah', 'akademik', 'jadwal', 'tanggal', '12', '13', 'januari', '2021', 'sesuai', 'tera', 'filkom', 'app', 'aamiin']"
177,11/1/21,dosen,<DOC>,1,1,34,3,['doc']
178,11/1/21,dosen,"Usahakan besok siang coba ditanyakan ke akademik terkait hal tersebut, lalu sampaikan hasilnya ke saya, jika ada kendala, saya akan coba bantu menghubungi akademik. ",1,1,34,3,"['usaha', 'besok', 'siang', 'coba', 'akademik', 'kait', 'hasil', 'kendala', 'coba', 'bantu', 'hubung', 'akademik']"
179,11/1/21,mahasiswa,"Baik pak, akan saya kabarkan lagi perkembangannya besok. Terima kasih banyak atas perhatiannya. ",1,1,34,3,"['kabar', 'kembang', 'besok', 'terima', 'kasih', 'perhati']"
180,12/1/21,mahasiswa,"Selamat pagi pak. Mohon maaf mengganggu. Saya [MHS] salah satu mahasiswa bimbingan Bapak.  Saya ingin memberi kabar bahwa ujian skripsi saya sudah terjadwal dan sedang pada proses pembuatan surat undangan. Ujian skripsi saya akan diadakan pada hari Rabu tanggal 13 Januari 2021 pukul 10.30 WIB. Untuk surat undangan akan saya berikan kepada Bapak setelah undangan diterbitkan.  Sekian yang ingin saya sampaikan. Terima kasih atas perhatian Bapak. Jika ada salah kata, saya mohon maaf.  Salam, [MHS] ",1,1,35,3,"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'salah', 'mahasiswa', 'bimbing', 'kabar', 'uji', 'skripsi', 'jadwal', 'proses', 'surat', 'undang', 'uji', 'skripsi', 'rabu', 'tanggal', '13', 'januari', '2021', '10', '30', 'wib', 'surat', 'undang', 'ikan', 'undang', 'terbit', 'sekian', 'terima', 'kasih', 'perhati', 'salah', 'mohon', 'maaf', 'salam', 'mahasiswa']"
181,12/1/21,dosen,"Great, Baik [MHS], noted. Semoga lancar & sukses. Aamiin. ",1,1,35,3,"['bagus', 'mahasiswa', 'dicatat', 'moga', 'lancar', 'sukses', 'aamiin']"
182,12/1/21,mahasiswa,"Amin. Baik pak, terima kasih banyak. ",1,1,35,3,"['amin', 'terima', 'kasih']"
183,12/1/21,mahasiswa,"Selamat pagi. Mohon maaf mengganggu waktunya. Saya [MHS] selaku mahasiswa bimbingan skripsi Bapak.  Disini saya ingin mengundang bapak untuk dapat hadir pada ujian skripsi saya yang akan diadakan pada: Hari: Rabu Tanggal: 13 Januari 2021 Pukul: 10.30  Dengan bapak sebagai pembimbing I. Berikut juga saya lampirkan dokumen undangan ujian skripsi saya.  Sekian yang ingin saya sampaikan. Jika ada salah kata, saya mohon maaf.  Salam, [MHS] ",1,1,35,3,"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'bimbing', 'skripsi', 'undang', 'hadir', 'uji', 'skripsi', 'rabu', 'tanggal', '13', 'januari', '2021', '10', '30', 'bimbing', 'lampir', 'dokumen', 'undang', 'uji', 'skripsi', 'sekian', 'salah', 'mohon', 'maaf', 'salam', 'mahasiswa']"
184,12/1/21,mahasiswa,<DOC>,1,1,35,3,['doc']
185,12/1/21,dosen,"Baik [MHS]. Terimakasih.  Usahakan besok jam 07.00 ijin request link g-meet/zoom ke penguji ke-1. Tunggu sampai dibalas oleh beliau.  Jika sdh dapat link tersebut, silahkan dishare ke dosbing dan penguji ke-2. ",1,1,35,3,"['mahasiswa', 'terima kasih', 'usaha', 'besok', 'jam', '07', '00', 'izin', 'request', 'link', 'google meet', 'zoom', 'uji', 'ke-1', 'tunggu', 'balas', 'beliau', 'link', 'silah', 'dishare', 'dosen pembimbing', 'uji', 'ke-2']"
186,12/1/21,mahasiswa,"Baik pak, akan saya lakukan besok. ",1,1,35,3,"['laku', 'besok']"
187,13/1/21,mahasiswa,"Selamat pagi pak. Mohon maaf mengganggu waktunya. Saya [MHS] dari Teknik Informatika 2017 salah satu mahasiswa bimbingan Bapak.  Saya ingin meneruskan link zoom meeting untuk ujian skripsi hari ini yang diberikan oleh Pak [DOSEN]. Berikut link-nya  [DOSEN] A. Bachtiar is inviting you to a scheduled Zoom meeting.  Topic Ujian Skripsi [MHS] Time Jan 13, 2021 10 30 AM Jakarta  Join Zoom Meeting us02web.zoom.us/j/82824776061?pwd=dGVJb1FrVWkzSm9PSjdycnJCdzdLZz09  Meeting ID: 828 2477 6061 Passcode: Nu0Fw1  Sekian yang ingin saya sampaikan. Mohon maaf jika ada salah kata.  Salam, [MHS] ",1,1,36,3,"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'teknik', 'informatika', '2017', 'salah', 'mahasiswa', 'bimbing', 'link', 'zoom', 'meeting', 'uji', 'skripsi', 'dosen', 'link-nya', 'dosen', 'bachtiar', 'inviting', 'scheduled', 'zoom', 'meeting', 'topik', 'uji', 'skripsi', 'mahasiswa', 'time', 'januari', '13', '2021', '10', '30', 'jakarta', 'join', 'zoom', 'meeting', 'us02web', 'zoom', 'us', 'j', '82824776061', 'pwd', 'dgvjb1frvwkzsm9psjdycnjcdzdlzz09', 'meeting', 'id', '828', '2477', '6061', 'passcode', 'nu0fw1', 'sekian', 'mohon', 'maaf', 'salah', 'salam', 'mahasiswa']"
188,13/1/21,dosen,"Baik [MHS], noted. Terimakasih.  ",1,1,36,3,"['mahasiswa', 'dicatat', 'terima kasih']"
189,13/1/21,mahasiswa,"Baik pak, sama-sama. ",1,1,36,3,[]
190,13/1/21,dosen,dari Pak [DOSEN] meet.google.com/oed-pnch-gvq,1,1,36,3,"['dosen', 'meet', 'google', 'com', 'oed-pnch-gvq']"
191,13/1/21,mahasiswa,"Baik pak, terima kasih banyak. ",1,1,36,3,"['terima', 'kasih']"
192,13/1/21,mahasiswa,Terima kasih banyak pak. Mohon maaf atas kekurangannya. Untuk revisinya akan segera saya kirimkan.,1,1,36,3,"['terima', 'kasih', 'mohon', 'maaf', 'revisi', 'kirim']"
193,13/1/21,dosen,Baik [MHS],1,1,36,3,['mahasiswa']
194,14/1/21,mahasiswa,You deleted this message,-1,1,37,3,"['deleted', 'message']"
195,14/1/21,mahasiswa,"Selamat siang pak. Mohon maaf mengganggu. Saya [MHS] salah satu mahasiswa bimbingan skripsi Bapak.  Saya ingin memberi kabar bahwa form revisi saya sudah diberikan oleh akademik dan berikut poin-poin revisi yang diberikan 1. Pak [DOSEN]    a. Perbaiki latar belakang, permasalahan, typos    b. Cek kembali rumusan masalah, tujuan dan Batasan Masalah    c. Tambahkan dasar teori yang masih kurang    d. Perbaiki bab 3; arsitektur neural network    e. Tambahkan analisa hasil 2. Pak Randy    a. Jelaskan perihal pengumpulan data sedetail mungkin    b. Lakukan penambahan pengujian 1 (jumlah hidden neuron)    c. Hapus batasan masalah yang tidak relevan    d. Perbaikan penulisan laporan: sitasi    e. Jelaskan arsitektur JST yang digunakan  Dari poin-poin tersebut, saya ingin menanyakan untuk perbaikan pada saran Pak Randy poin b. Berhubung sebelumnya saya hanya menggunakan 3 pengujian nilai hidden neuron dan dianggap belum bisa memenuhi kriteria untuk menarik kesimpulan. Saya ingin meminta saran Bapak, sekiranya berapa minimal nilai hidden neuron yang diuji agar bisa ditarik kesimpulannya.  Sekian yang ingin saya sampaikan. Jika ada salah kata, saya mohon maaf.  Salam, [MHS] ",1,1,37,3,"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'salah', 'mahasiswa', 'bimbing', 'skripsi', 'kabar', 'form', 'revisi', 'akademik', 'poin', 'revisi', '1', 'dosen', 'latar', 'tipo', 'b', 'cek', 'rumus', 'tuju', 'batas', 'c', 'dasar', 'teori', 'bab', '3', 'arsitektur', 'neural', 'network', 'e', 'analisa', 'hasil', '2', 'randy', 'perihal', 'kumpul', 'data', 'detail', 'b', 'laku', 'uji', '1', 'hidden', 'neuron', 'c', 'hapus', 'batas', 'relevan', 'tulis', 'lapor', 'sitasi', 'e', 'arsitektur', 'jst', 'poin', 'saran', 'randy', 'poin', 'b', 'hubung', '3', 'uji', 'nilai', 'hidden', 'neuron', 'anggap', 'penuh', 'kriteria', 'tarik', 'simpul', 'saran', 'sekira', 'minimal', 'nilai', 'hidden', 'neuron', 'uji', 'tarik', 'simpul', 'sekian', 'salah', 'mohon', 'maaf', 'salam', 'mahasiswa']"
196,14/1/21,dosen,"Baik [MHS], noted. Terkait 2.b, berdasarkan dari yg sudah ada berikut ",1,1,37,3,"['mahasiswa', 'dicatat', 'kait', '2', 'b', 'dasar']"
197,14/1/21,dosen,<DOC>,1,1,37,3,['doc']
198,14/1/21,dosen,"Saran saya, sebaiknya ditambahkan variasi misal menjadi 8-10 macam nilai hidden dgn kelipatan 50, misal 100, 150, 200, 250,, .. 500. ",1,1,37,3,"['saran', 'variasi', '8-10', 'nilai', 'hidden', 'kelipat', '50', '100', '150', '200', '250', '500']"
199,14/1/21,mahasiswa,"Baik pak, terima kasih atas sarannya. Akan segera saya kerjakan. ",1,1,37,3,"['terima', 'kasih', 'saran', 'kerja']"
0,30/09/20,mahasiswa,"Assalamualaikum Wr.Wb.Pak. Selamat siang, mohon maaf mengganggu waktu Bapak. Perkenalkan saya [MHS] mahasiswi Teknik Informatika angkatan 2016. Saya mau berkonsultasi mengenai proposal saya dengan Bapak sebagai Dosen Pembimbing 2 saya. Kira-kira kapan saya dapat berkonsultasi dengan Bapak? Terima kasih Pak🙏 Wassalamualaikum Wr.Wb.",1,1,0,8,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kenal', 'mahasiswa', 'mahasiswi', 'teknik', 'informatika', 'angkat', '2016', 'konsultasi', 'kena', 'proposal', 'dosen', 'bimbing', '2', 'konsultasi', 'terima', 'kasih', 'wassalamualaikum', 'wr', 'wb']"
1,30/09/20,dosen,Wa'alaikumsalam.. Fleksibel dg WA atau google neet?,1,1,0,8,"['wa', 'alaikumsalam', 'fleksibel', 'wa', 'google', 'neet']"
2,30/09/20,mahasiswa,dengan menggunakan WA pak,1,1,0,8,['wa']
3,19/11/20,mahasiswa,"Assalamualaikum Wr.Wb.Pak. Selamat siang, mohon maaf mengganggu waktu Bapak. Perkenalkan saya [MHS] mahasiswi bimbingan skripsi Bapak. Maksud saya menghubungi Bapak ingin memberikan progres serta ingin melakukan konsultasi terkait skripsi saya. Ketika saya melakukan bimbingan dengan dosen 1 direvisi pada bagian flowchart pak karena pada iterasi if tidak ada ya / tidak. Dan direvisi pada pengujian saya pada poin 4 yaitu ""Pengujian Konvergensi"". Lalu ada revisi juga terkait rumus fitness. Namun sudah saya perbaiki pak. Berikut saya lampirkan skripsi saya pak. Apakah terdapat revisi dan saran terkait proposal skripsi yang saya kerjakan pak. Terimakasih Pak , mohon maaf jika terdapat salah kata pak. Wassalamualaikum Wr.Wb.",1,1,1,8,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kenal', 'mahasiswa', 'mahasiswi', 'bimbing', 'skripsi', 'maksud', 'hubung', 'progres', 'laku', 'konsultasi', 'kait', 'skripsi', 'laku', 'bimbing', 'dosen', '1', 'revisi', 'diagram alir', 'iterasi', 'iya', 'revisi', 'uji', 'poin', '4', 'uji', 'konvergensi', 'revisi', 'kait', 'rumus', 'fitness', 'lampir', 'skripsi', 'revisi', 'saran', 'kait', 'proposal', 'skripsi', 'kerja', 'terima kasih', 'mohon', 'maaf', 'salah', 'wassalamualaikum', 'wr', 'wb']"
4,19/11/20,mahasiswa,<DOC>,1,1,1,8,['doc']
5,19/11/20,dosen,<DOC>,1,1,1,8,['doc']
6,19/11/20,dosen,<DOC>,1,1,1,8,['doc']
7,19/11/20,dosen,Contoh,1,1,1,8,['contoh']
8,19/11/20,mahasiswa,Baik pak akan segera saya perbaiki. Terimakasih pak 🙏🏻,1,1,1,8,['terima kasih']
9,2/12/2020,mahasiswa,"Assalamualaikum Wr.Wb.Pak. Selamat siang, mohon maaf mengganggu waktu Bapak. Perkenalkan saya [MHS] mahasiswi bimbingan skripsi Bapak. Maksud saya menghubungi Bapak yaitu ingin menginfokan bahwa revisi terkait flowchart yang tidak rapi dan penggunaan bahasa inggris yang belum tercetak miring sudah saya perbaiki pak. Lalu kemarin tgl 30 november saya mengupload video presentasi saya untuk p1 di drive dan sudah saya beri akses ke email pak  dan pak dosen. Berikut saya lampirkan skripsi saya pak. Terimakasih Pak , mohon maaf jika terdapat salah kata pak. Wassalamualaikum Wr.Wb. ‎",1,1,2,8,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kenal', 'mahasiswa', 'mahasiswi', 'bimbing', 'skripsi', 'maksud', 'hubung', 'informasi', 'revisi', 'kait', 'diagram alir', 'rapi', 'bahasa', 'inggris', 'cetak', 'miring', 'kemarin', 'tanggal', '30', 'november', 'mengupload', 'video', 'presentasi', 'p1', 'drive', 'akses', 'email', 'dosen', 'lampir', 'skripsi', 'terima kasih', 'mohon', 'maaf', 'salah', 'wassalamualaikum', 'wr', 'wb']"
10,2/12/2020,mahasiswa,<DOC>,1,1,2,8,['doc']
11,2/12/2020,dosen,Wa'alaikumsalam. ok,1,1,2,8,"['wa', 'alaikumsalam', 'oke']"
12,2/12/2020,mahasiswa,"Baik Pak [DOSEN], terima kasih Pak🙏🏻🙏🏻",1,1,2,8,"['dosen', 'terima', 'kasih']"
13,8/12/2020,mahasiswa,"Assalamualaikum Wr.Wb.Pak. Selamat siang, mohon maaf mengganggu waktu Bapak. Perkenalkan saya [MHS] mahasiswi bimbingan skripsi Bapak. Maksud saya menghubungi Bapak yaitu ingin menginfokan bahwa skripsi saya sudah di P1 kan oleh pembimbing 1 Pak. Sekarang status skripsi saya menunggu penilaian dari pembimbing 2 Pak. Dan saya sudah mengirimkan video presentasi P1 sebagai bahan penilaian P1 saya. Terimakasih Pak , mohon maaf jika terdapat salah kata pak. Wassalamualaikum Wr.Wb.",1,-1,3,8,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kenal', 'mahasiswa', 'mahasiswi', 'bimbing', 'skripsi', 'maksud', 'hubung', 'informasi', 'skripsi', 'p1', 'bimbing', '1', 'status', 'skripsi', 'tunggu', 'nilai', 'bimbing', '2', 'kirim', 'video', 'presentasi', 'p1', 'bahan', 'nilai', 'p1', 'terima kasih', 'mohon', 'maaf', 'salah', 'wassalamualaikum', 'wr', 'wb']"
14,22/12/20,mahasiswa,"Assalamualaikum Wr.Wb.Pak. Selamat siang, mohon maaf mengganggu waktu Bapak. Maksud saya menghubungi Bapak ingin memberikan progres serta ingin melakukan konsultasi P2 terkait skripsi saya. Berikut saya lampirkan skripsi saya pak dari bab 1 hingga bab 6. Dan saya lampirkan hasil screenshot program terhadap manualisasi saya. Apakah terdapat revisi dan saran terkait proposal skripsi yang saya kerjakan pak. Terimakasih Pak , mohon maaf jika terdapat salah kata pak. Wassalamualaikum Wr.Wb.",1,1,4,8,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'maksud', 'hubung', 'progres', 'laku', 'konsultasi', 'p2', 'kait', 'skripsi', 'lampir', 'skripsi', 'bab', '1', 'bab', '6', 'lampir', 'hasil', 'screenshot', 'program', 'hadap', 'manual', 'revisi', 'saran', 'kait', 'proposal', 'skripsi', 'kerja', 'terima kasih', 'mohon', 'maaf', 'salah', 'wassalamualaikum', 'wr', 'wb']"
15,22/12/20,mahasiswa,<DOC>,1,1,4,8,['doc']
16,22/12/20,dosen,"Wa'alaikumsalam.. Rujukan gambar atau tabel gunakan case capital, contoh ditunjukkan pada Gambar 4.1.",1,1,4,8,"['wa', 'alaikumsalam', 'rujuk', 'gambar', 'tabel', 'case', 'capital', 'contoh', 'gambar', '4', '1']"
17,22/12/20,dosen,Dlm konektor ada indeks i.,1,1,4,8,"['dlm', 'konektor', 'indeks']"
18,22/12/20,dosen,Ini cek seluruh halaman ,1,1,4,8,"['cek', 'halaman']"
19,22/12/20,dosen,<DOC>,1,1,4,8,['doc']
20,22/12/20,dosen,"Yg lain sdh bagus, jika sdh demo program bisa daftar semhas",1,1,4,8,"['bagus', 'demo', 'program', 'daftar', 'seminar hasil']"
21,22/12/20,mahasiswa,Baik Pak [DOSEN] akan saya perbaiki dokumen skripsi saya. Terimakasih Pak atas bimbingannya🙏🏻,1,1,4,8,"['dosen', 'dokumen', 'skripsi', 'terima kasih', 'bimbing']"
22,29/12/20,mahasiswa,"Assalamualaikum Wr.Wb Pak. Selamat siang, mohon maaf mengganggu waktu Bapak. Maksud saya menghubungi Bapak ingin konsultasi terkait skripsi saya. Kemarin revisi dari Bapak terkait flowchart dan pemberian caption pada daftar tabel sudah saya perbaiki. Terdapat revisi juga dari Pak dosen terkait pengujian konvergensi saya juga sudah saya perbaiki. Berikut saya lampirkan dokumen skripsi saya masih kurang referensi dan abstrak. Apakah terdapat revisi dan saran terkait dokumen skripsi yang saya kerjakan Pak ? Saat ini saya sedang mengerjakan jurnal Pak. Terimakasih Pak , mohon maaf jika terdapat salah kata. Wassalamualaikum Wr.Wb. ",1,1,5,8,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'maksud', 'hubung', 'konsultasi', 'kait', 'skripsi', 'kemarin', 'revisi', 'kait', 'diagram alir', 'caption', 'daftar', 'tabel', 'revisi', 'dosen', 'kait', 'uji', 'konvergensi', 'lampir', 'dokumen', 'skripsi', 'referensi', 'abstrak', 'revisi', 'saran', 'kait', 'dokumen', 'skripsi', 'kerja', 'kerja', 'jurnal', 'terima kasih', 'mohon', 'maaf', 'salah', 'wassalamualaikum', 'wr', 'wb']"
23,29/12/20,mahasiswa,<DOC>,1,1,5,8,['doc']
24,29/12/20,dosen,Wa'alaikumsalam.. ok.. Yg P2 saya ikut pemb1.. Sdh q approved,1,1,5,8,"['wa', 'alaikumsalam', 'oke', 'p2', 'pemb1', 'q', 'approved']"
25,29/12/20,mahasiswa,"Baik Pak [DOSEN], terimakasih banyak Pak🙏🏻",1,1,5,8,"['dosen', 'terima kasih']"
26,30/12/20,mahasiswa,"Assalamualaikum Wr. Wb Pak [DOSEN] Saya sudah mengajukan semhas Pak . menunggu diverifikasi. Mohon maaf saya terlalu mepet dedline mengajukannya, dikarenakan ada kendala administrasi. Terimakasih Pak  Wassalamualaikum Wr.Wb",1,1,6,8,"['assalamualaikum', 'wr', 'wb', 'dosen', 'aju', 'seminar hasil', 'tunggu', 'verifikasi', 'mohon', 'maaf', 'dekat sekali', 'dedline', 'aju', 'kendala', 'administrasi', 'terima kasih', 'wassalamualaikum', 'wr', 'wb']"
27,30/12/20,dosen,Tadi sdh q klik,1,1,6,8,"['q', 'klik']"
28,30/12/20,dosen,Sebelum di WA,1,1,6,8,['wa']
