messages,sentiment
"['lampir', 'dokumen', 'skripsi', 'jurnal', 'laksana', 'p2', 'syarat', 'iya', 'terima', 'kasih', 'document', 'omitted']",1
"['aju', 'buka', 'akses', 'batas', 'ketua jurus']",-1
"['terima', 'kasih']",1
"['buka', 'akses', 'batas', 'buka', 'p2', 'iya', 'terima', 'kasih', 'terima', 'kasih', 'p2kan', 'lapor', 'dosen', 'nilai', 'p2', 'beliau', 'laku', 'butuh', 'verifikasi', 'mohon', 'maaf', 'ganggu']",1
['oke'],1
"['terima kasih', 'ohiya', 'tolong', 'mohon', 'tanda tangan', 'logbook', 'lembar', 'kesah', 'terima', 'kasih']",-1
"['document', 'omitted']",-1
"['tolong', 'verifikasi', 'seminar hasil', 'tanda tangan', 'administrasi', 'daftar', 'seminar hasil', 'terima', 'kasih']",1
"['document', 'omitted']",1
"['terima', 'kasih', 'balas']",1
"['selamat', 'siang', 'informasi', 'uji', 'skripsi', 'ada', 'tanggal', 'januari', 'wib', 'kait', 'hadir', 'sekian', 'mohon', 'maaf', 'ganggu', 'perhati', 'terima', 'kasih', 'wassalamu']",1
"['whatsapp', 'alaykumsalam']",1
"['terima', 'kasih', 'balas']",1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'pagi', 'uji', 'skripsi', 'jadwal', 'jam', 'dosen', 'bimbing', 'sekian', 'mohon', 'maaf', 'perhati', 'terima', 'kasih', 'wassalamu', 'link', 'gmeetnya']",1
['oke'],1
"['teirma', 'kasih']",1
['silah'],1
[],1
"['informatika', 'mahasiswa', 'bimbing', 'skripsi', 'mohon', 'maaf', 'besar', 'kabar', 'sebab', 'laptop', 'kena', 'ransomeware', 'lezp', 'laptop', 'enkripsi', 'buka', 'skripsi', 'hasil', 'backup', 'kala', 'hilang', 'lupa', 'dibackup', 'minggu', 'kemarin', 'izin', 'orangtua', 'malang', 'ambil', 'tuju', 'lanjut', 'judul', 'semester', 'aju', 'bimbing', 'sedia', 'dosen', 'bimbing', 'semester', 'maaf', 'terima', 'kasih', 'wassalamu']",1
"['whatsapp', 'alaykumsalam', 'kabar', 'kabar', 'komunikasi', 'dosen', 'bimbing', 'kendala', 'mmg', 'sbg', 'bimbing', 'skripsi', 'rutin', 'konsultasi', 'progres', 'kendala']",-1
"['mohon', 'maaf', 'pikir', 'malang', 'april', 'konsultasi', 'progres']",1
"['oke', 'komitmen', 'catat', 'iya']",1
"['terima', 'kasih']",1
"['bimbing', 'skripsi', 'jadwal', 'terima', 'kasih']",1
"['whatsapp', 'alaykumsalam', 'sila', 'waktu']",1
"['besok', 'buka', 'bimbing', 'manual', 'hasil', 'errornya']",1
['oke'],1
"['jam', 'iya']",1
"['silah', 'kirim', 'dokumen']",-1
"['rapihkan', 'besok', 'kirim', 'excel', 'fitur', 'beda']",1
"['document', 'omitted', 'lampir', 'dokumen', 'manual', 'terima', 'kasih']",1
"['whatsapp', 'alaykumsalam', 'oke', 'cek']",1
"['terima', 'kasih']",1
"['submit', 'praproposal', 'filkom', 'apps', 'nama', 'progres', 'besok', 'lampir', 'dokumen', 'terima', 'kasih', 'perihal', 'diagram alir', 'apkah', 'detail', 'gambar', 'terima', 'kasih']",1
"['diagram alir', 'gambar', 'alur', 'program', 'detail']",1
['terimakasish'],1
"['bimbing', 'skripsi', 'bahas', 'p0', 'bimbing', 'terima', 'kasih', 'mohon', 'maaf', 'ganggu']",1
['silah'],1
"['document', 'omitted']",1
"['mahasiswi', 'informatika', 'konsultasi', 'kait', 'tulis', 'skripsi', 'temu', 'terima', 'kasih', 'maaf', 'ganggu']",1
"['besok', 'siang', 'sholat', 'dzuhur', 'iya']",1
"['terima', 'kasih']",1
"['tunda', 'jam', 'iya']",1
"['terima', 'kasih']",1
"['selamat', 'siang', 'mohon', 'maaf', 'menggangu', 'kait', 'skripsi', 'konsultasi', 'tulis', 'dokumen', 'skripsi', 'konsultasi', 'terima', 'kasih']",1
"['besok', 'iya']",1
"['terima', 'kasih', 'konsultasi', 'via', 'iya']",1
"['besok', 'tentu', 'dokumen', 'skripsi', 'besok', 'siang', 'sore', 'sholat', 'ashar', 'iya']",1
"['terima', 'kasih']",1
"['maaf', 'libur', 'konsultasi', 'tunda', 'senin', 'jam', 'iya', 'terima kasih']",1
"['terima', 'kasih']",1
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'bimbing', 'online', 'dokumen', 'skripsi', 'terima', 'kasih']",1
"['join', 'the', 'video', 'meeting', 'click', 'this', 'link', 'otherwise', 'join', 'phone', 'enter', 'this', 'pin']",1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'dokumen', 'kemarin', 'info', 'kerja', 'konsultasi', 'kait', 'tulis', 'dokumen', 'skripsi', 'lampir', 'dokumen', 'skripsi', 'terima', 'kasih']",-1
"['document', 'omitted']",-1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'dokumen', 'kemarin', 'info', 'kerja', 'konsultasi', 'terima', 'kasih']",1
"['lusa', 'iya', 'siap', 'kuliah', 'daring']",1
"['terima', 'kasih']",1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'konsultasi', 'dokumen', 'skripsi', 'iya', 'terima', 'kasih']",1
"['sholat', 'jumat', 'baik']",1
"['iya', 'terima', 'kasih', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'konsultasi', 'dokumen', 'skripsi', 'bimbing', 'terima', 'kasih']",1
"['join', 'the', 'video', 'meeting', 'click', 'this', 'link', 'otherwise', 'join', 'phone', 'enter', 'this', 'pin']",1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'dokumen', 'skripsi', 'konsultasi', 'tulis', 'dokumen', 'skripsi', 'terima', 'kasih']",1
"['sdr', 'kirim', 'ubah']",-1
"['lampir', 'dokumen', 'document', 'omitted']",-1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'kirakira', 'konsultasi', 'terima', 'kasih']",1
"['besok', 'siang', 'iya', 'materi', 'kuliah', 'besok', 'pagi']",1
"['terima', 'kasih']",1
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'konsultasi', 'dokumen', 'skripsi', 'bimbing', 'terima', 'kasih', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'konsultasi', 'dokumen', 'skripsi', 'konsultasi', 'terima', 'kasih']",-1
"['sholat', 'ashar', 'iya', 'jam', 'iya']",1
"['terima', 'kasih']",1
"['pakai', 'google', 'meet', 'iya']",1
['iya'],1
"['join', 'the', 'video', 'meeting', 'click', 'this', 'link', 'otherwise', 'join', 'phone', 'enter', 'this', 'pin']",1
"['perihal', 'dokumen', 'skripsi', 'mana', 'temu', 'konsultasi', 'skripsi', 'terima', 'kasih', 'maaf', 'ganggu']",1
"['siang', 'jam']",1
"['terima', 'kasih']",1
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'dokumen', 'kemarin', 'lampir', 'baik', 'dokumen', 'skripsi', 'terima', 'kasih']",-1
"['document', 'omitted']",-1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'konsultasi', 'terima', 'kasih']",-1
"['hasil', 'revisi', 'baik', 'tulis', 'algoritmanya', 'baca', 'sesuai', 'kaidah', 'tulis', 'algoritma', 'diagram alir']",-1
"['mohon', 'maaf', 'diagram alir']",1
"['tulis', 'algoritma', 'dar', 'layak', 'alur', 'proses', 'tahap', 'tahap', 'detil', 'tulis', 'skripsi', 'proses', 'detilnya']",-1
"['baik', 'terima', 'kasih', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'dokumen', 'skripsi', 'baik', 'terima', 'kasih', 'document', 'omitted']",-1
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'dokumen', 'skripsi', 'baik', 'terima', 'kasih']",1
"['jam', 'daring', 'iya']",-1
"['terima', 'kasih']",1
"['link', 'google', 'meet', 'iya', 'join', 'the', 'video', 'meeting', 'click', 'this', 'link', 'otherwise', 'join', 'phone', 'enter', 'this', 'pin']",1
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'dokumen', 'lampir', 'dokumen', 'baik', 'terima', 'kasih', 'document', 'omitted']",-1
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'dokumen', 'skripsi', 'baik', 'terima', 'kasih']",1
['ubah'],1
"['you', 'deleted', 'this', 'message', 'document', 'omitted']",-1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'baik', 'dokumen', 'terima', 'kasih']",1
"['jam', 'daring', 'iya']",-1
"['terima', 'kasih']",1
"['gabung', 'rapat', 'video', 'klik', 'link']",1
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'lampir', 'dokumen', 'skripsi', 'baik', 'terima', 'kasih', 'document', 'omitted']",-1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'dokumen', 'baik', 'iya', 'terima', 'kasih']",-1
"['konsultasi', 'kait', 'revisi', 'tulis', 'skripsi', 'minggu', 'temu', 'iya', 'terima', 'kasih', 'maaf', 'ganggu']",1
"['besok', 'jam', 'iya']",1
"['terima', 'kasih']",1
"['walaikumsalam', 'jam', 'daring', 'sebentar', 'iya']",1
"['terima', 'kasih']",1
"['link', 'google', 'meet', 'gabung', 'rapat', 'video', 'klik', 'link']",1
"['assalamualikum', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'info', 'aju', 'daftar', 'seminar hasil', 'filkomapps', 'mohon', 'tuju', 'bimbing', 'verifikasi', 'filkomapps', 'terima', 'kasih']",-1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'informasi', 'pelakasanaan', 'uji', 'skripsi', 'laksana', 'jumat', 'juni', 'wib', 'harap', 'konfirmasi', 'dosen', 'bimbing', 'laksana', 'sidang', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']",1
[],1
"['terima', 'kasih']",1
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'laksana', 'sidang', 'skripsi', 'jumat', 'tanggal', 'juni', 'info', 'link', 'laksana', 'sidang', 'besok', 'ketua', 'majelis', 'uji', 'kasih', 'wassalamualaikum']",1
"['jam', 'iya']",1
"['iya', 'jam', 'wib']",1
[],1
"['terima', 'kasih']",1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'sidang', 'lampir', 'hasil', 'revisi', 'lampir', 'revisi', 'dosen', 'uji', 'terima', 'kasih', 'wassalamualaikum', 'document', 'omitted', 'sedia', 'periksa', 'lanjut', 'proses', 'terima', 'kasih']",1
"['iya', 'rabu', 'sore', 'jam', 'iya']",1
"['terima', 'kasih']",1
"['selamat', 'sore', 'mohon', 'maaf', 'menggangu', 'kait', 'dokumen', 'revisi', 'skripsi', 'sidang', 'baik', 'terima', 'kasih', 'wassalamualaikum']",1
"['flowchartnya', 'didetilkan', 'iya', 'sbgmn', 'minta', 'uji', 'baca', 'sdri', 'teman', 'faham', 'diagram alir', 'buat']",1
"['mohon', 'maaf', 'diagram alir', 'kemarin', 'bantu', 'teman', 'baik', 'baik']",1
"['bantu', 'teman', 'faham', 'diagram alir']",1
"['terima', 'kasih', 'lampir', 'hasil', 'revisi', 'periksa', 'mohon', 'maaf', 'ganggu', 'terima', 'kasih']",-1
"['document', 'omitted']",-1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'lampir', 'revisi', 'skripsi', 'terima', 'kasih', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'iya', 'baik', 'terima', 'kasih', 'wassalamualaikum']",-1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'revisi', 'iya', 'baik', 'jumat', 'batas', 'kumpul', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']",1
"['anggap', 'silah', 'proses']",1
"['terima', 'kasih', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'kait', 'proses', 'skripsi', 'butuh', 'tuju', 'mohon', 'sedia', 'digital', 'lembar', 'kesah', 'dokumen', 'skripsi', 'dosen', 'bimbing', 'lampir', 'dokumen', 'skripsi', 'terima', 'kasih', 'wassalamualaikum', 'document', 'omitted', 'terima', 'kasih']",1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'mengupload', 'dokumen', 'skripsi', 'filkom', 'apps', 'mohon', 'verifikasi', 'dosen', 'bimbing', 'lanjut', 'proses', 'terima', 'kasih', 'wassalamualaikum']",-1
"['perihal', 'dokumen', 'skripsi', 'mana', 'temu', 'konsultasi', 'skripsi', 'terima', 'kasih', 'maaf', 'ganggu']",1
"['senin', 'siang', 'iya', 'jam']",1
"['terima', 'kasih']",1
"['selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'hubung', 'proses', 'unggah', 'makalah', 'skripsi', 'daftar', 'yudisium', 'mohon', 'tuju', 'dosen', 'bimbing', 'menandatangani', 'form', 'sc2', 'form', 'tuju', 'revisi', 'sc2', 'form', 'tuju', 'unggah', 'makalah', 'skripsi', 'sc2', 'poin', '3a', '4a', 'form', 'syarat', 'yudisium', 'lampir', 'form', 'terima', 'kasih', 'wassalamualaikum', 'mohon', 'maaf', 'form', 'sc2', 'poin', '3b', '4b']",1
"['document', 'omitted']",1
"['terima', 'kasih']",1
"['konsultasi', 'perihal', 'dokumentasi', 'skripsi', 'temu', 'terima', 'kasih', 'maaf', 'ganggu']",1
"['kamis', 'jumat']",1
"['jumat', 'jam', 'iya']",1
"['mohon', 'maaf', 'bimbing']",-1
"['konsultasi', 'kait', 'skripsi', 'p2', 'batas', 'p2', 'temu', 'terima', 'kasih', 'maaf', 'menggangu']",1
"['bimbing', 'p2', 'kampus', 'tamu', 'ketemu', 'besok', 'siang', 'jam']",1
"['bimbing', 'p2', 'minggu', 'terima', 'kasih', 'mohon', 'maaf', 'p2', 'logbook', 'bimbing', 'penuh', 'logbook', 'penuh', 'proses', 'p2', 'pda', 'filkom', 'apps', 'iya', 'batas', 'p2', 'terima', 'kasih', 'maaf', 'ganggu']",1
"['isi', 'tuju']",1
"['terima', 'kasih']",-1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'bimbing', 'online', 'kait', 'dokumentasi', 'skripsi', 'mekanisme', 'iya', 'terima', 'kasih']",-1
"['selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'kait', 'skripsi', 'konsultasi', 'tulis', 'dokumen', 'skripsi', 'lampir', 'dokumen', 'skripsi', 'terima', 'kasih', 'document', 'omitted']",-1
